[22/3, 9:23:17] CONTROLLER COMMAND, COMMAND_CLASS_NO_OPERATION --> 0()
[122-3-26, 10:48:46] NODE NAMING, COMMAND_CLASS_NO_OPERATION --> 0()
[122-3-26, 10:48:47] NOTIFICATION, COMMAND_CLASS_NO_OPERATION --> 0()
[122-3-26, 10:48:48] GROUP, COMMAND_CLASS_NO_OPERATION --> 0()
[122-3-26, 10:48:48] GROUP, COMMAND_CLASS_NO_OPERATION --> 0()
[122-3-26, 10:48:48] VALUE CHANGED, COMMAND_CLASS_POWERLEVEL --> 0()
[122-3-26, 10:48:48] VALUE CHANGED, COMMAND_CLASS_POWERLEVEL --> 1()
[122-3-26, 10:48:48] VALUE CHANGED, COMMAND_CLASS_SWITCH_BINARY --> 0()
[122-3-26, 10:48:49] VALUE CHANGED, COMMAND_CLASS_BATTERY --> 0()
[122-3-26, 10:48:49] VALUE CHANGED, COMMAND_CLASS_INDICATOR --> 0()
[122-3-26, 10:48:49] NODE QUERIES COMPLETE, COMMAND_CLASS_NO_OPERATION --> 0()
[122-3-26, 10:50:41] NODE ADDED, COMMAND_CLASS_NO_OPERATION --> 0()
[122-3-26, 10:50:41] NODE PROTOCOL INFO, COMMAND_CLASS_NO_OPERATION --> 0()
[122-3-26, 10:50:41] ESSENTIAL NODE QUERIES COMPLETE, COMMAND_CLASS_NO_OPERATION --> 0()
[122-3-26, 10:50:41] VALUE ADDED, COMMAND_CLASS_SWITCH_BINARY --> 0()
[122-3-26, 10:50:41] VALUE ADDED, COMMAND_CLASS_ZWAVEPLUS_INFO --> 0()
[122-3-26, 10:50:41] VALUE ADDED, COMMAND_CLASS_ZWAVEPLUS_INFO --> 1()
[122-3-26, 10:50:41] VALUE ADDED, COMMAND_CLASS_ZWAVEPLUS_INFO --> 2()
[122-3-26, 10:50:41] VALUE ADDED, COMMAND_CLASS_CONFIGURATION --> 1()
[122-3-26, 10:50:41] VALUE ADDED, COMMAND_CLASS_CONFIGURATION --> 2()
[122-3-26, 10:50:41] VALUE ADDED, COMMAND_CLASS_CONFIGURATION --> 3()
[122-3-26, 10:50:41] VALUE ADDED, COMMAND_CLASS_CONFIGURATION --> 4()
[122-3-26, 10:50:41] VALUE ADDED, COMMAND_CLASS_CONFIGURATION --> 5()
[122-3-26, 10:50:41] VALUE ADDED, COMMAND_CLASS_CONFIGURATION --> 6()
[122-3-26, 10:50:41] VALUE ADDED, COMMAND_CLASS_CONFIGURATION --> 7()
[122-3-26, 10:50:41] VALUE ADDED, COMMAND_CLASS_CONFIGURATION --> 8()
[122-3-26, 10:50:41] VALUE ADDED, COMMAND_CLASS_CONFIGURATION --> 9()
[122-3-26, 10:50:41] VALUE ADDED, COMMAND_CLASS_NOTIFICATION --> 14()
[122-3-26, 10:50:41] VALUE ADDED, COMMAND_CLASS_NOTIFICATION --> 256()
[122-3-26, 10:50:41] VALUE ADDED, COMMAND_CLASS_MANUFACTURER_SPECIFIC --> 0()
[122-3-26, 10:50:41] VALUE ADDED, COMMAND_CLASS_MANUFACTURER_SPECIFIC --> 1()
[122-3-26, 10:50:41] VALUE ADDED, COMMAND_CLASS_MANUFACTURER_SPECIFIC --> 2()
[122-3-26, 10:50:41] VALUE ADDED, COMMAND_CLASS_POWERLEVEL --> 0()
[122-3-26, 10:50:41] VALUE ADDED, COMMAND_CLASS_POWERLEVEL --> 1()
[122-3-26, 10:50:41] VALUE ADDED, COMMAND_CLASS_POWERLEVEL --> 2()
[122-3-26, 10:50:41] VALUE ADDED, COMMAND_CLASS_POWERLEVEL --> 3()
[122-3-26, 10:50:41] VALUE ADDED, COMMAND_CLASS_POWERLEVEL --> 4()
[122-3-26, 10:50:41] VALUE ADDED, COMMAND_CLASS_POWERLEVEL --> 5()
[122-3-26, 10:50:41] VALUE ADDED, COMMAND_CLASS_POWERLEVEL --> 6()
[122-3-26, 10:50:41] VALUE ADDED, COMMAND_CLASS_POWERLEVEL --> 7()
[122-3-26, 10:50:41] VALUE ADDED, COMMAND_CLASS_POWERLEVEL --> 8()
[122-3-26, 10:50:41] VALUE ADDED, COMMAND_CLASS_POWERLEVEL --> 9()
[122-3-26, 10:50:41] VALUE ADDED, COMMAND_CLASS_BATTERY --> 0()
[122-3-26, 10:50:41] GROUP, COMMAND_CLASS_NO_OPERATION --> 0()
[122-3-26, 10:50:41] GROUP, COMMAND_CLASS_NO_OPERATION --> 0()
[122-3-26, 10:50:41] GROUP, COMMAND_CLASS_NO_OPERATION --> 0()
[122-3-26, 10:50:41] VALUE ADDED, COMMAND_CLASS_VERSION --> 0()
[122-3-26, 10:50:41] VALUE ADDED, COMMAND_CLASS_VERSION --> 1()
[122-3-26, 10:50:41] VALUE ADDED, COMMAND_CLASS_VERSION --> 2()
[122-3-26, 10:50:41] VALUE ADDED, COMMAND_CLASS_INDICATOR --> 0()
[122-3-26, 10:50:41] NODE NAMING, COMMAND_CLASS_NO_OPERATION --> 0()
[122-3-26, 10:50:43] NOTIFICATION, COMMAND_CLASS_NO_OPERATION --> 0()
[122-3-26, 10:50:43] GROUP, COMMAND_CLASS_NO_OPERATION --> 0()
[122-3-26, 10:50:44] GROUP, COMMAND_CLASS_NO_OPERATION --> 0()
[122-3-26, 10:50:44] VALUE CHANGED, COMMAND_CLASS_POWERLEVEL --> 0()
[122-3-26, 10:50:44] VALUE CHANGED, COMMAND_CLASS_POWERLEVEL --> 1()
[122-3-26, 10:50:44] VALUE CHANGED, COMMAND_CLASS_SWITCH_BINARY --> 0()
[122-3-26, 10:50:44] VALUE CHANGED, COMMAND_CLASS_BATTERY --> 0()
[122-3-26, 10:50:45] VALUE CHANGED, COMMAND_CLASS_INDICATOR --> 0()
[122-3-26, 10:50:45] NODE QUERIES COMPLETE, COMMAND_CLASS_NO_OPERATION --> 0()
[122-3-26, 11:7:11] NODE ADDED, COMMAND_CLASS_NO_OPERATION --> 0()
[122-3-26, 11:7:11] NODE PROTOCOL INFO, COMMAND_CLASS_NO_OPERATION --> 0()
[122-3-26, 11:7:11] ESSENTIAL NODE QUERIES COMPLETE, COMMAND_CLASS_NO_OPERATION --> 0()
[122-3-26, 11:7:11] VALUE ADDED, COMMAND_CLASS_SWITCH_BINARY --> 0()
[122-3-26, 11:7:11] VALUE ADDED, COMMAND_CLASS_ZWAVEPLUS_INFO --> 0()
[122-3-26, 11:7:11] VALUE ADDED, COMMAND_CLASS_ZWAVEPLUS_INFO --> 1()
[122-3-26, 11:7:11] VALUE ADDED, COMMAND_CLASS_ZWAVEPLUS_INFO --> 2()
[122-3-26, 11:7:11] VALUE ADDED, COMMAND_CLASS_CONFIGURATION --> 1()
[122-3-26, 11:7:11] VALUE ADDED, COMMAND_CLASS_CONFIGURATION --> 2()
[122-3-26, 11:7:11] VALUE ADDED, COMMAND_CLASS_CONFIGURATION --> 3()
[122-3-26, 11:7:11] VALUE ADDED, COMMAND_CLASS_CONFIGURATION --> 4()
[122-3-26, 11:7:11] VALUE ADDED, COMMAND_CLASS_CONFIGURATION --> 5()
[122-3-26, 11:7:11] VALUE ADDED, COMMAND_CLASS_CONFIGURATION --> 6()
[122-3-26, 11:7:11] VALUE ADDED, COMMAND_CLASS_CONFIGURATION --> 7()
[122-3-26, 11:7:11] VALUE ADDED, COMMAND_CLASS_CONFIGURATION --> 8()
[122-3-26, 11:7:11] VALUE ADDED, COMMAND_CLASS_CONFIGURATION --> 9()
[122-3-26, 11:7:11] VALUE ADDED, COMMAND_CLASS_NOTIFICATION --> 14()
[122-3-26, 11:7:11] VALUE ADDED, COMMAND_CLASS_NOTIFICATION --> 256()
[122-3-26, 11:7:11] VALUE ADDED, COMMAND_CLASS_MANUFACTURER_SPECIFIC --> 0()
[122-3-26, 11:7:11] VALUE ADDED, COMMAND_CLASS_MANUFACTURER_SPECIFIC --> 1()
[122-3-26, 11:7:11] VALUE ADDED, COMMAND_CLASS_MANUFACTURER_SPECIFIC --> 2()
[122-3-26, 11:7:11] VALUE ADDED, COMMAND_CLASS_POWERLEVEL --> 0()
[122-3-26, 11:7:11] VALUE ADDED, COMMAND_CLASS_POWERLEVEL --> 1()
[122-3-26, 11:7:11] VALUE ADDED, COMMAND_CLASS_POWERLEVEL --> 2()
[122-3-26, 11:7:11] VALUE ADDED, COMMAND_CLASS_POWERLEVEL --> 3()
[122-3-26, 11:7:11] VALUE ADDED, COMMAND_CLASS_POWERLEVEL --> 4()
[122-3-26, 11:7:11] VALUE ADDED, COMMAND_CLASS_POWERLEVEL --> 5()
[122-3-26, 11:7:11] VALUE ADDED, COMMAND_CLASS_POWERLEVEL --> 6()
[122-3-26, 11:7:11] VALUE ADDED, COMMAND_CLASS_POWERLEVEL --> 7()
[122-3-26, 11:7:11] VALUE ADDED, COMMAND_CLASS_POWERLEVEL --> 8()
[122-3-26, 11:7:11] VALUE ADDED, COMMAND_CLASS_POWERLEVEL --> 9()
[122-3-26, 11:7:11] VALUE ADDED, COMMAND_CLASS_BATTERY --> 0()
[122-3-26, 11:7:11] GROUP, COMMAND_CLASS_NO_OPERATION --> 0()
[122-3-26, 11:7:11] GROUP, COMMAND_CLASS_NO_OPERATION --> 0()
[122-3-26, 11:7:11] GROUP, COMMAND_CLASS_NO_OPERATION --> 0()
[122-3-26, 11:7:11] VALUE ADDED, COMMAND_CLASS_VERSION --> 0()
[122-3-26, 11:7:11] VALUE ADDED, COMMAND_CLASS_VERSION --> 1()
[122-3-26, 11:7:11] VALUE ADDED, COMMAND_CLASS_VERSION --> 2()
[122-3-26, 11:7:11] VALUE ADDED, COMMAND_CLASS_INDICATOR --> 0()
[122-3-26, 11:7:11] NODE NAMING, COMMAND_CLASS_NO_OPERATION --> 0()
[122-3-26, 11:7:13] NOTIFICATION, COMMAND_CLASS_NO_OPERATION --> 0()
[122-3-26, 11:7:13] GROUP, COMMAND_CLASS_NO_OPERATION --> 0()
[122-3-26, 11:7:13] GROUP, COMMAND_CLASS_NO_OPERATION --> 0()
[122-3-26, 11:7:14] VALUE CHANGED, COMMAND_CLASS_POWERLEVEL --> 0()
[122-3-26, 11:7:14] VALUE CHANGED, COMMAND_CLASS_POWERLEVEL --> 1()
[122-3-26, 11:7:14] VALUE CHANGED, COMMAND_CLASS_SWITCH_BINARY --> 0()
[122-3-26, 11:7:14] VALUE CHANGED, COMMAND_CLASS_BATTERY --> 0()
[122-3-26, 11:7:15] VALUE CHANGED, COMMAND_CLASS_INDICATOR --> 0()
[122-3-26, 11:7:15] NODE QUERIES COMPLETE, COMMAND_CLASS_NO_OPERATION --> 0()
[122-3-26, 11:34:12] NODE ADDED, COMMAND_CLASS_NO_OPERATION --> 0()
[122-3-26, 11:34:12] NODE PROTOCOL INFO, COMMAND_CLASS_NO_OPERATION --> 0()
[122-3-26, 11:34:12] ESSENTIAL NODE QUERIES COMPLETE, COMMAND_CLASS_NO_OPERATION --> 0()
[122-3-26, 11:34:12] VALUE ADDED, COMMAND_CLASS_SWITCH_BINARY --> 0()
[122-3-26, 11:34:12] VALUE ADDED, COMMAND_CLASS_ZWAVEPLUS_INFO --> 0()
[122-3-26, 11:34:12] VALUE ADDED, COMMAND_CLASS_ZWAVEPLUS_INFO --> 1()
[122-3-26, 11:34:12] VALUE ADDED, COMMAND_CLASS_ZWAVEPLUS_INFO --> 2()
[122-3-26, 11:34:12] VALUE ADDED, COMMAND_CLASS_CONFIGURATION --> 1()
[122-3-26, 11:34:12] VALUE ADDED, COMMAND_CLASS_CONFIGURATION --> 2()
[122-3-26, 11:34:12] VALUE ADDED, COMMAND_CLASS_CONFIGURATION --> 3()
[122-3-26, 11:34:12] VALUE ADDED, COMMAND_CLASS_CONFIGURATION --> 4()
[122-3-26, 11:34:12] VALUE ADDED, COMMAND_CLASS_CONFIGURATION --> 5()
[122-3-26, 11:34:12] VALUE ADDED, COMMAND_CLASS_CONFIGURATION --> 6()
[122-3-26, 11:34:12] VALUE ADDED, COMMAND_CLASS_CONFIGURATION --> 7()
[122-3-26, 11:34:12] VALUE ADDED, COMMAND_CLASS_CONFIGURATION --> 8()
[122-3-26, 11:34:12] VALUE ADDED, COMMAND_CLASS_CONFIGURATION --> 9()
[122-3-26, 11:34:12] VALUE ADDED, COMMAND_CLASS_NOTIFICATION --> 14()
[122-3-26, 11:34:12] VALUE ADDED, COMMAND_CLASS_NOTIFICATION --> 256()
[122-3-26, 11:34:12] VALUE ADDED, COMMAND_CLASS_MANUFACTURER_SPECIFIC --> 0()
[122-3-26, 11:34:12] VALUE ADDED, COMMAND_CLASS_MANUFACTURER_SPECIFIC --> 1()
[122-3-26, 11:34:12] VALUE ADDED, COMMAND_CLASS_MANUFACTURER_SPECIFIC --> 2()
[122-3-26, 11:34:12] VALUE ADDED, COMMAND_CLASS_POWERLEVEL --> 0()
[122-3-26, 11:34:12] VALUE ADDED, COMMAND_CLASS_POWERLEVEL --> 1()
[122-3-26, 11:34:12] VALUE ADDED, COMMAND_CLASS_POWERLEVEL --> 2()
[122-3-26, 11:34:12] VALUE ADDED, COMMAND_CLASS_POWERLEVEL --> 3()
[122-3-26, 11:34:12] VALUE ADDED, COMMAND_CLASS_POWERLEVEL --> 4()
[122-3-26, 11:34:12] VALUE ADDED, COMMAND_CLASS_POWERLEVEL --> 5()
[122-3-26, 11:34:12] VALUE ADDED, COMMAND_CLASS_POWERLEVEL --> 6()
[122-3-26, 11:34:12] VALUE ADDED, COMMAND_CLASS_POWERLEVEL --> 7()
[122-3-26, 11:34:12] VALUE ADDED, COMMAND_CLASS_POWERLEVEL --> 8()
[122-3-26, 11:34:12] VALUE ADDED, COMMAND_CLASS_POWERLEVEL --> 9()
[122-3-26, 11:34:12] VALUE ADDED, COMMAND_CLASS_BATTERY --> 0()
[122-3-26, 11:34:12] GROUP, COMMAND_CLASS_NO_OPERATION --> 0()
[122-3-26, 11:34:12] GROUP, COMMAND_CLASS_NO_OPERATION --> 0()
[122-3-26, 11:34:12] GROUP, COMMAND_CLASS_NO_OPERATION --> 0()
[122-3-26, 11:34:12] VALUE ADDED, COMMAND_CLASS_VERSION --> 0()
[122-3-26, 11:34:12] VALUE ADDED, COMMAND_CLASS_VERSION --> 1()
[122-3-26, 11:34:12] VALUE ADDED, COMMAND_CLASS_VERSION --> 2()
[122-3-26, 11:34:12] VALUE ADDED, COMMAND_CLASS_INDICATOR --> 0()
[122-3-26, 11:34:12] NODE NAMING, COMMAND_CLASS_NO_OPERATION --> 0()
[122-3-26, 11:34:13] NOTIFICATION, COMMAND_CLASS_NO_OPERATION --> 0()
[122-3-26, 11:34:14] GROUP, COMMAND_CLASS_NO_OPERATION --> 0()
[122-3-26, 11:34:14] GROUP, COMMAND_CLASS_NO_OPERATION --> 0()
[122-3-26, 11:34:55] NODE ADDED, COMMAND_CLASS_NO_OPERATION --> 0()
[122-3-26, 11:34:55] NODE PROTOCOL INFO, COMMAND_CLASS_NO_OPERATION --> 0()
[122-3-26, 11:34:55] ESSENTIAL NODE QUERIES COMPLETE, COMMAND_CLASS_NO_OPERATION --> 0()
[122-3-26, 11:34:55] VALUE ADDED, COMMAND_CLASS_SWITCH_BINARY --> 0()
[122-3-26, 11:34:55] VALUE ADDED, COMMAND_CLASS_ZWAVEPLUS_INFO --> 0()
[122-3-26, 11:34:55] VALUE ADDED, COMMAND_CLASS_ZWAVEPLUS_INFO --> 1()
[122-3-26, 11:34:55] VALUE ADDED, COMMAND_CLASS_ZWAVEPLUS_INFO --> 2()
[122-3-26, 11:34:55] VALUE ADDED, COMMAND_CLASS_CONFIGURATION --> 1()
[122-3-26, 11:34:55] VALUE ADDED, COMMAND_CLASS_CONFIGURATION --> 2()
[122-3-26, 11:34:55] VALUE ADDED, COMMAND_CLASS_CONFIGURATION --> 3()
[122-3-26, 11:34:55] VALUE ADDED, COMMAND_CLASS_CONFIGURATION --> 4()
[122-3-26, 11:34:55] VALUE ADDED, COMMAND_CLASS_CONFIGURATION --> 5()
[122-3-26, 11:34:55] VALUE ADDED, COMMAND_CLASS_CONFIGURATION --> 6()
[122-3-26, 11:34:55] VALUE ADDED, COMMAND_CLASS_CONFIGURATION --> 7()
[122-3-26, 11:34:55] VALUE ADDED, COMMAND_CLASS_CONFIGURATION --> 8()
[122-3-26, 11:34:55] VALUE ADDED, COMMAND_CLASS_CONFIGURATION --> 9()
[122-3-26, 11:34:55] VALUE ADDED, COMMAND_CLASS_NOTIFICATION --> 14()
[122-3-26, 11:34:55] VALUE ADDED, COMMAND_CLASS_NOTIFICATION --> 256()
[122-3-26, 11:34:55] VALUE ADDED, COMMAND_CLASS_MANUFACTURER_SPECIFIC --> 0()
[122-3-26, 11:34:55] VALUE ADDED, COMMAND_CLASS_MANUFACTURER_SPECIFIC --> 1()
[122-3-26, 11:34:55] VALUE ADDED, COMMAND_CLASS_MANUFACTURER_SPECIFIC --> 2()
[122-3-26, 11:34:55] VALUE ADDED, COMMAND_CLASS_POWERLEVEL --> 0()
[122-3-26, 11:34:55] VALUE ADDED, COMMAND_CLASS_POWERLEVEL --> 1()
[122-3-26, 11:34:55] VALUE ADDED, COMMAND_CLASS_POWERLEVEL --> 2()
[122-3-26, 11:34:55] VALUE ADDED, COMMAND_CLASS_POWERLEVEL --> 3()
[122-3-26, 11:34:55] VALUE ADDED, COMMAND_CLASS_POWERLEVEL --> 4()
[122-3-26, 11:34:55] VALUE ADDED, COMMAND_CLASS_POWERLEVEL --> 5()
[122-3-26, 11:34:55] VALUE ADDED, COMMAND_CLASS_POWERLEVEL --> 6()
[122-3-26, 11:34:55] VALUE ADDED, COMMAND_CLASS_POWERLEVEL --> 7()
[122-3-26, 11:34:55] VALUE ADDED, COMMAND_CLASS_POWERLEVEL --> 8()
[122-3-26, 11:34:55] VALUE ADDED, COMMAND_CLASS_POWERLEVEL --> 9()
[122-3-26, 11:34:55] VALUE ADDED, COMMAND_CLASS_BATTERY --> 0()
[122-3-26, 11:34:55] GROUP, COMMAND_CLASS_NO_OPERATION --> 0()
[122-3-26, 11:34:55] GROUP, COMMAND_CLASS_NO_OPERATION --> 0()
[122-3-26, 11:34:55] GROUP, COMMAND_CLASS_NO_OPERATION --> 0()
[122-3-26, 11:34:55] VALUE ADDED, COMMAND_CLASS_VERSION --> 0()
[122-3-26, 11:34:55] VALUE ADDED, COMMAND_CLASS_VERSION --> 1()
[122-3-26, 11:34:55] VALUE ADDED, COMMAND_CLASS_VERSION --> 2()
[122-3-26, 11:34:55] VALUE ADDED, COMMAND_CLASS_INDICATOR --> 0()
[122-3-26, 11:34:55] NODE NAMING, COMMAND_CLASS_NO_OPERATION --> 0()
[122-3-26, 11:34:56] NOTIFICATION, COMMAND_CLASS_NO_OPERATION --> 0()
[122-3-26, 11:34:57] GROUP, COMMAND_CLASS_NO_OPERATION --> 0()
[122-3-26, 11:34:57] GROUP, COMMAND_CLASS_NO_OPERATION --> 0()
[122-3-26, 11:35:51] NODE ADDED, COMMAND_CLASS_NO_OPERATION --> 0()
[122-3-26, 11:35:51] NODE PROTOCOL INFO, COMMAND_CLASS_NO_OPERATION --> 0()
[122-3-26, 11:35:51] ESSENTIAL NODE QUERIES COMPLETE, COMMAND_CLASS_NO_OPERATION --> 0()
[122-3-26, 11:35:51] VALUE ADDED, COMMAND_CLASS_SWITCH_BINARY --> 0()
[122-3-26, 11:35:51] VALUE ADDED, COMMAND_CLASS_ZWAVEPLUS_INFO --> 0()
[122-3-26, 11:35:51] VALUE ADDED, COMMAND_CLASS_ZWAVEPLUS_INFO --> 1()
[122-3-26, 11:35:51] VALUE ADDED, COMMAND_CLASS_ZWAVEPLUS_INFO --> 2()
[122-3-26, 11:35:51] VALUE ADDED, COMMAND_CLASS_CONFIGURATION --> 1()
[122-3-26, 11:35:51] VALUE ADDED, COMMAND_CLASS_CONFIGURATION --> 2()
[122-3-26, 11:35:51] VALUE ADDED, COMMAND_CLASS_CONFIGURATION --> 3()
[122-3-26, 11:35:51] VALUE ADDED, COMMAND_CLASS_CONFIGURATION --> 4()
[122-3-26, 11:35:51] VALUE ADDED, COMMAND_CLASS_CONFIGURATION --> 5()
[122-3-26, 11:35:51] VALUE ADDED, COMMAND_CLASS_CONFIGURATION --> 6()
[122-3-26, 11:35:51] VALUE ADDED, COMMAND_CLASS_CONFIGURATION --> 7()
[122-3-26, 11:35:51] VALUE ADDED, COMMAND_CLASS_CONFIGURATION --> 8()
[122-3-26, 11:35:51] VALUE ADDED, COMMAND_CLASS_CONFIGURATION --> 9()
[122-3-26, 11:35:51] VALUE ADDED, COMMAND_CLASS_NOTIFICATION --> 14()
[122-3-26, 11:35:51] VALUE ADDED, COMMAND_CLASS_NOTIFICATION --> 256()
[122-3-26, 11:35:51] VALUE ADDED, COMMAND_CLASS_MANUFACTURER_SPECIFIC --> 0()
[122-3-26, 11:35:51] VALUE ADDED, COMMAND_CLASS_MANUFACTURER_SPECIFIC --> 1()
[122-3-26, 11:35:51] VALUE ADDED, COMMAND_CLASS_MANUFACTURER_SPECIFIC --> 2()
[122-3-26, 11:35:51] VALUE ADDED, COMMAND_CLASS_POWERLEVEL --> 0()
[122-3-26, 11:35:51] VALUE ADDED, COMMAND_CLASS_POWERLEVEL --> 1()
[122-3-26, 11:35:51] VALUE ADDED, COMMAND_CLASS_POWERLEVEL --> 2()
[122-3-26, 11:35:51] VALUE ADDED, COMMAND_CLASS_POWERLEVEL --> 3()
[122-3-26, 11:35:51] VALUE ADDED, COMMAND_CLASS_POWERLEVEL --> 4()
[122-3-26, 11:35:51] VALUE ADDED, COMMAND_CLASS_POWERLEVEL --> 5()
[122-3-26, 11:35:51] VALUE ADDED, COMMAND_CLASS_POWERLEVEL --> 6()
[122-3-26, 11:35:51] VALUE ADDED, COMMAND_CLASS_POWERLEVEL --> 7()
[122-3-26, 11:35:51] VALUE ADDED, COMMAND_CLASS_POWERLEVEL --> 8()
[122-3-26, 11:35:51] VALUE ADDED, COMMAND_CLASS_POWERLEVEL --> 9()
[122-3-26, 11:35:51] VALUE ADDED, COMMAND_CLASS_BATTERY --> 0()
[122-3-26, 11:35:51] GROUP, COMMAND_CLASS_NO_OPERATION --> 0()
[122-3-26, 11:35:51] GROUP, COMMAND_CLASS_NO_OPERATION --> 0()
[122-3-26, 11:35:51] GROUP, COMMAND_CLASS_NO_OPERATION --> 0()
[122-3-26, 11:35:51] VALUE ADDED, COMMAND_CLASS_VERSION --> 0()
[122-3-26, 11:35:51] VALUE ADDED, COMMAND_CLASS_VERSION --> 1()
[122-3-26, 11:35:51] VALUE ADDED, COMMAND_CLASS_VERSION --> 2()
[122-3-26, 11:35:51] VALUE ADDED, COMMAND_CLASS_INDICATOR --> 0()
[122-3-26, 11:35:51] NODE NAMING, COMMAND_CLASS_NO_OPERATION --> 0()
[122-3-26, 11:35:53] NOTIFICATION, COMMAND_CLASS_NO_OPERATION --> 0()
[122-3-26, 11:35:53] GROUP, COMMAND_CLASS_NO_OPERATION --> 0()
[122-3-26, 11:35:53] GROUP, COMMAND_CLASS_NO_OPERATION --> 0()
[122-3-26, 11:35:53] VALUE CHANGED, COMMAND_CLASS_POWERLEVEL --> 0()
[122-3-26, 11:35:53] VALUE CHANGED, COMMAND_CLASS_POWERLEVEL --> 1()
[122-3-26, 11:35:54] VALUE CHANGED, COMMAND_CLASS_SWITCH_BINARY --> 0()
[122-3-26, 11:35:54] VALUE REFRESHED, COMMAND_CLASS_SWITCH_BINARY --> 0()
[122-3-26, 11:35:54] VALUE REFRESHED, COMMAND_CLASS_SWITCH_BINARY --> 0()
[122-3-26, 11:35:54] VALUE CHANGED, COMMAND_CLASS_BATTERY --> 0()
[122-3-26, 11:35:54] VALUE CHANGED, COMMAND_CLASS_INDICATOR --> 0()
[122-3-26, 11:35:54] NODE QUERIES COMPLETE, COMMAND_CLASS_NO_OPERATION --> 0()
[122-3-26, 11:37:1] NODE ADDED, COMMAND_CLASS_NO_OPERATION --> 0()
[122-3-26, 11:37:1] NODE PROTOCOL INFO, COMMAND_CLASS_NO_OPERATION --> 0()
[122-3-26, 11:37:1] ESSENTIAL NODE QUERIES COMPLETE, COMMAND_CLASS_NO_OPERATION --> 0()
[122-3-26, 11:37:1] VALUE ADDED, COMMAND_CLASS_SWITCH_BINARY --> 0()
[122-3-26, 11:37:1] VALUE ADDED, COMMAND_CLASS_ZWAVEPLUS_INFO --> 0()
[122-3-26, 11:37:1] VALUE ADDED, COMMAND_CLASS_ZWAVEPLUS_INFO --> 1()
[122-3-26, 11:37:1] VALUE ADDED, COMMAND_CLASS_ZWAVEPLUS_INFO --> 2()
[122-3-26, 11:37:1] VALUE ADDED, COMMAND_CLASS_CONFIGURATION --> 1()
[122-3-26, 11:37:1] VALUE ADDED, COMMAND_CLASS_CONFIGURATION --> 2()
[122-3-26, 11:37:1] VALUE ADDED, COMMAND_CLASS_CONFIGURATION --> 3()
[122-3-26, 11:37:1] VALUE ADDED, COMMAND_CLASS_CONFIGURATION --> 4()
[122-3-26, 11:37:1] VALUE ADDED, COMMAND_CLASS_CONFIGURATION --> 5()
[122-3-26, 11:37:1] VALUE ADDED, COMMAND_CLASS_CONFIGURATION --> 6()
[122-3-26, 11:37:1] VALUE ADDED, COMMAND_CLASS_CONFIGURATION --> 7()
[122-3-26, 11:37:1] VALUE ADDED, COMMAND_CLASS_CONFIGURATION --> 8()
[122-3-26, 11:37:1] VALUE ADDED, COMMAND_CLASS_CONFIGURATION --> 9()
[122-3-26, 11:37:1] VALUE ADDED, COMMAND_CLASS_NOTIFICATION --> 14()
[122-3-26, 11:37:1] VALUE ADDED, COMMAND_CLASS_NOTIFICATION --> 256()
[122-3-26, 11:37:1] VALUE ADDED, COMMAND_CLASS_MANUFACTURER_SPECIFIC --> 0()
[122-3-26, 11:37:1] VALUE ADDED, COMMAND_CLASS_MANUFACTURER_SPECIFIC --> 1()
[122-3-26, 11:37:1] VALUE ADDED, COMMAND_CLASS_MANUFACTURER_SPECIFIC --> 2()
[122-3-26, 11:37:1] VALUE ADDED, COMMAND_CLASS_POWERLEVEL --> 0()
[122-3-26, 11:37:1] VALUE ADDED, COMMAND_CLASS_POWERLEVEL --> 1()
[122-3-26, 11:37:1] VALUE ADDED, COMMAND_CLASS_POWERLEVEL --> 2()
[122-3-26, 11:37:1] VALUE ADDED, COMMAND_CLASS_POWERLEVEL --> 3()
[122-3-26, 11:37:1] VALUE ADDED, COMMAND_CLASS_POWERLEVEL --> 4()
[122-3-26, 11:37:1] VALUE ADDED, COMMAND_CLASS_POWERLEVEL --> 5()
[122-3-26, 11:37:1] VALUE ADDED, COMMAND_CLASS_POWERLEVEL --> 6()
[122-3-26, 11:37:1] VALUE ADDED, COMMAND_CLASS_POWERLEVEL --> 7()
[122-3-26, 11:37:1] VALUE ADDED, COMMAND_CLASS_POWERLEVEL --> 8()
[122-3-26, 11:37:1] VALUE ADDED, COMMAND_CLASS_POWERLEVEL --> 9()
[122-3-26, 11:37:1] VALUE ADDED, COMMAND_CLASS_BATTERY --> 0()
[122-3-26, 11:37:1] GROUP, COMMAND_CLASS_NO_OPERATION --> 0()
[122-3-26, 11:37:1] GROUP, COMMAND_CLASS_NO_OPERATION --> 0()
[122-3-26, 11:37:1] GROUP, COMMAND_CLASS_NO_OPERATION --> 0()
[122-3-26, 11:37:1] VALUE ADDED, COMMAND_CLASS_VERSION --> 0()
[122-3-26, 11:37:1] VALUE ADDED, COMMAND_CLASS_VERSION --> 1()
[122-3-26, 11:37:1] VALUE ADDED, COMMAND_CLASS_VERSION --> 2()
[122-3-26, 11:37:1] VALUE ADDED, COMMAND_CLASS_INDICATOR --> 0()
[122-3-26, 11:37:1] NODE NAMING, COMMAND_CLASS_NO_OPERATION --> 0()
[122-3-26, 11:37:2] NOTIFICATION, COMMAND_CLASS_NO_OPERATION --> 0()
